ID,X,Y,Z
3636,2.775446,7.06032,16.171829
3637,-15.080554,-7.512478,5.937856
3638,-11.520554,13.62351,-0.930144
3639,9.815446,-2.613276,14.69783
3640,17.709444,-2.358478,-0.260144
3641,-7.476554,-11.060478,11.87584
3642,-1.122146,10.009524,14.76384
3643,-12.044554,-6.998478,11.199858
3644,-17.776554,-1.610478,0.947858
3645,12.737428,-12.514478,-0.842144
3646,1.145446,13.611516,11.531856
3647,9.825448,14.7815,2.131856
3648,-11.000556,13.775518,-2.982144
3649,10.655448,-0.460478,-14.352144
3650,7.053446,-1.910478,-16.322144
3651,-6.022554,6.025522,-15.724144
3652,15.099428,-3.114478,9.063856
3653,12.931428,-11.550478,-4.414144
3654,-5.754554,16.571508,-3.532144
3655,15.019442,7.761522,-5.866144
3656,-3.240554,-6.112478,-16.504145
3657,-1.664554,8.517522,-15.652144
3658,14.59543,0.071522,10.357856
3659,17.631441,-0.150478,3.081856
3660,-0.546554,-3.734478,-17.502144
3661,15.629426,6.147522,6.207858
3662,13.70743,-5.280478,-10.242144
3663,6.259448,6.519522,-15.460144
3664,9.703448,-12.578478,8.267856
3665,-12.656556,10.505524,-7.090144
3666,-14.712554,-9.93048,-2.418144
3667,4.679448,-6.032478,-16.206144
3668,-2.21896,1.04432,17.745834
3669,12.123446,8.741522,-9.880144
3670,-14.502554,-9.224478,5.059856
3671,15.787446,-7.420478,-4.106144
3672,1.83904,-8.100478,15.879838
3673,14.399446,-1.910478,10.499856
3674,-9.862554,1.839524,-14.856144
3675,-3.506554,-10.954478,-13.750144
3676,1.017446,-14.274478,10.799856
3677,-10.520554,-14.50648,-0.594142
3678,9.627448,-11.602478,-9.706144
3679,-0.226552,-15.372478,9.227858
3680,5.355446,14.489508,9.113858
3681,-17.574554,-3.552478,0.519856
3682,-4.010554,-16.330479,6.249856
3683,-17.308554,-2.320478,4.107856
3684,-11.512554,1.451522,-13.684144
3685,-0.964554,-17.310476,4.617856
3686,-10.242554,12.187522,8.275856
3687,-5.604554,-11.914478,-12.190144
3688,-15.176554,-9.580478,-0.100144
3689,-5.693754,2.688726,16.807846
3690,13.807436,-4.750478,10.437856
3691,8.201446,11.029522,-11.548144
3692,15.283418,7.997522,4.975856
3693,-13.324554,3.075524,-11.636144
3694,-9.102554,-9.434478,-12.270144
3695,-12.180554,4.807522,12.287858
3696,12.807436,-12.074478,3.571858
3697,-13.852554,-7.926478,8.237856
3698,-11.552556,-10.206478,-9.218144
3699,4.489446,-4.154478,-16.888144
3700,2.061448,13.381506,-11.808144
3701,6.773448,-15.10048,6.991858
3702,-9.494554,-12.480478,8.769858
3703,4.071448,15.677496,7.775856
3704,-16.266554,6.851522,-3.376144
3705,15.857424,3.155524,7.845858
3706,2.801446,-15.86048,-7.978144
3707,-2.107352,-8.583278,15.651046
3708,9.587446,7.391524,-13.286144
3709,9.87504,4.852726,14.213852
3710,11.043448,1.717522,-14.078144
3711,10.255042,0.575116,14.755844
3712,16.737429,2.121522,6.219856
3713,3.139852,-3.345278,17.387833
3714,-15.254554,5.563522,-7.730144
3715,4.593446,-16.002478,-6.800144
3716,-8.076554,-2.908478,-15.804144
3717,-5.606554,16.183508,-5.492144
3718,-6.031352,-10.627678,13.19783
3719,-7.676554,-13.042478,9.719856
3720,-8.383754,0.212318,15.915848
3721,-8.220554,10.985524,11.635856
3722,14.839418,-10.040478,-1.668144
3723,5.317446,13.381506,10.791856
3724,8.983446,4.587522,-14.902144
3725,-17.000557,0.523522,5.879856
3726,-10.402554,14.527502,2.155858
3727,-5.584554,16.991522,2.015856
3728,-6.088554,-15.372478,-7.116144
3729,12.613436,12.741524,-1.630144
3730,13.347444,11.279522,-4.340144
3731,4.671852,-2.072884,17.265854
3732,1.972648,-6.305278,16.751846
3733,-7.492554,-11.424478,-11.732144
3734,0.183446,17.42951,-4.526144
3735,-0.526554,-17.096479,-5.642144
3736,-3.970554,17.243505,3.367856
3737,15.801424,5.009524,-7.048144
3738,-6.784554,-6.890478,-15.198144
3739,-5.834554,13.205512,10.775856
3740,-15.610554,-8.37848,-3.294144
3741,14.843446,6.303522,8.047858
3742,14.703432,10.413522,0.459856
3743,5.08104,3.40993,16.953842
3744,-12.032554,-13.420478,0.149856
3745,10.767446,14.455512,0.253856
3746,1.586648,-13.060878,12.323838
3747,17.621431,-2.150478,3.145856
3748,12.931428,12.397522,2.037858
3749,17.139437,-3.932478,3.995858
3750,13.517428,-2.146478,-11.746144
3751,-13.188554,6.313522,-10.560144
3752,6.073852,-7.024478,15.46785
3753,2.659852,-11.62848,13.535842
3754,-12.900554,11.119522,5.953858
3755,13.639436,10.639522,5.143856
3756,11.409446,9.833522,9.941856
3757,7.265446,8.459522,-14.192144
3758,4.267446,-11.076478,-13.598144
3759,4.183446,-16.934479,4.649856
3760,13.98343,1.737522,11.285856
3761,-10.232554,3.020726,14.567856
3762,-13.876554,6.101522,9.813856
3763,-7.914554,11.145524,-11.800144
3764,-4.880554,-7.238478,-15.808144
3765,1.053446,-16.698479,-6.806144
3766,-6.190554,-16.778479,2.643856
3767,-6.076554,11.737522,-12.336144
3768,-3.628554,17.709509,-0.290144
3769,11.895418,-3.636478,-13.124144
3770,-1.112554,-16.440479,-7.450144
3771,12.041444,13.027502,-3.520144
3772,-16.258554,-5.466478,-5.736144
3773,-16.044554,3.663522,-7.506144
3774,5.443448,12.581522,-11.804144
3775,-15.042554,4.781522,8.843856
3776,3.364242,5.305116,16.96785
3777,-10.248554,-12.860478,-7.550144
3778,-9.340554,14.719518,-4.850144
3779,-17.102554,-5.746478,-1.394144
3780,0.895446,-15.882478,-8.632144
3781,-0.513352,2.326726,17.943832
3782,12.353426,13.229498,0.297858
3783,-5.666554,-14.68048,-8.950144
3784,1.441446,-3.930478,-17.614145
3785,11.441446,-13.13848,4.931856
3786,-13.108554,1.141522,-12.450144
3787,2.839448,-5.268478,-17.100145
3788,16.867434,-3.014478,-5.896144
3789,3.703042,-5.318478,16.923843
3790,4.535446,-7.946478,-15.644144
3791,-17.136555,5.027524,-3.096144
3792,8.699446,-13.174478,-8.906144
3793,17.473421,-3.960478,-2.762144
3794,16.283419,0.107522,-7.968144
3795,-7.856554,-0.152478,-16.338144
3796,3.197446,14.003516,11.061858
3797,-16.632557,1.831522,-6.978144
3798,-4.850554,7.809522,-15.626144
3799,-3.150554,10.571524,-14.392146
3800,10.623042,-7.692878,12.52385
3801,4.948244,1.317522,17.397842
3802,-8.234554,14.789496,-6.518144
3803,2.139446,16.191504,7.891858
3804,11.257446,-10.412478,-9.710144
3805,6.823446,-12.222478,-11.556144
3806,9.51704,-10.553678,11.295856
3807,-16.298555,7.143522,3.603858
3808,-16.498154,-3.355678,-6.801744
3809,-2.496554,16.903509,-6.148144
3810,-14.460554,-0.234478,-10.982144
3811,11.065446,12.697524,6.789856
3812,-10.972556,13.573522,-5.014142
3813,-9.852954,6.503116,13.801834
3814,-8.400554,-12.428478,-10.244144
3815,-13.876554,8.985524,-7.530144
3816,-12.716554,12.709522,2.601856
3817,13.601442,2.385522,-11.804144
3818,1.323446,-17.428476,-4.970144
3819,13.713442,6.661522,-9.888144
3820,16.64142,2.247522,-6.946144
3821,16.987429,4.739522,4.387858
3822,-14.112554,4.545522,-10.512144
3823,11.493852,5.20193,13.087844
3824,-16.738554,-6.648478,2.467858
3825,8.695446,-9.444478,-12.876144
3826,7.093446,14.87351,-7.686144
3827,-15.368556,-9.156478,3.255856
3828,-5.242154,-0.892884,17.389847
3829,17.655428,-4.290478,-0.802142
3830,-2.398554,-15.458478,9.277856
3831,17.719423,1.239524,-3.920144
3832,13.159426,-10.874478,-6.294144
3833,-9.462554,11.827522,10.085858
3834,5.14104,12.211524,12.479844
3835,16.451418,6.651522,4.067856
3836,-14.084554,-5.692478,-10.036144
3837,-15.012554,-1.698478,10.163856
3838,0.973446,15.583502,-9.374144
3839,-0.098554,-17.974476,2.941856
3840,9.827446,-14.294478,-5.562144
3841,-3.82735,-7.600478,16.107834
3842,-15.414554,1.335522,9.619856
3843,-17.408554,1.347522,-5.202144
3844,2.88465,-1.43168,17.933853
3845,-13.840556,7.663522,-9.042144
3846,-16.224554,-7.070478,4.349858
3847,-10.077354,-0.667274,15.173844
3848,-6.044554,-12.494478,11.815842
3849,12.713442,-11.006478,7.037858
3850,-11.578554,-13.528478,3.907856
3851,17.593447,1.403522,4.567856
3852,8.377448,-14.424478,-7.368144
3853,16.147432,-3.654478,-7.646144
3854,-8.114152,5.659524,15.321854
3855,6.613448,11.247522,-12.744144
3856,-2.088148,-0.91368,18.099838
3857,-10.240554,15.013494,-1.604144
3858,-8.596554,9.621522,-12.902144
3859,14.43744,-6.634478,-8.974144
3860,-5.616954,-2.849278,17.127853
3861,-15.946554,8.585524,2.255856
3862,-7.868556,-14.52048,-7.770144
3863,4.507446,7.191522,-16.160145
3864,-8.748554,12.243522,-10.332144
3865,12.707826,-1.575276,13.011856
3866,6.21665,7.821522,15.287858
3867,-15.806554,-5.034478,-7.640144
3868,-14.478554,8.339524,7.377858
3869,-7.382556,8.768726,14.223832
3870,0.171852,-7.168078,16.803848
3871,-5.012554,9.579524,-14.738144
3872,5.565446,17.411505,0.033856
3873,16.027437,-8.744478,0.895856
3874,10.717448,3.755522,-14.324144
3875,7.763446,-16.374479,-2.402144
3876,-6.732554,15.35752,7.279856
3877,10.331448,13.889502,-5.896144
3878,15.885438,1.851522,-8.872144
3879,5.425448,-13.132478,11.515858
3880,5.761446,-9.898478,-14.260146
3881,11.305446,-12.518478,7.075858
3882,-3.834554,8.211524,15.889846
3883,4.103446,10.257522,-14.580144
3884,-0.168554,-17.120478,6.443858
3885,-9.766554,5.249524,-14.554144
3886,15.61542,1.813522,9.361856
3887,-6.654554,-8.866478,-14.556144
3888,15.923434,8.669524,-2.484144
3889,-0.238554,14.819494,10.733856
3890,0.273448,-10.918478,-14.686144
3891,-17.622555,2.923522,-3.986144
3892,-0.000554,1.503522,-18.244144
3893,2.227446,0.743116,18.155838
3894,-11.320554,-2.140478,-14.228144
3895,-17.212555,5.469522,3.015856
3896,-8.026554,5.937522,-15.350146
3897,-8.481754,-9.576078,13.103836
3898,-1.302554,15.757514,9.239856
3899,10.433446,-14.694478,3.253856
3900,-17.100555,-0.150478,-6.552144
3901,-1.304554,13.743506,12.033828
3902,-11.844554,-11.594478,-7.790144
3903,7.879446,13.139502,-10.036144
3904,2.109446,9.889522,-15.272144
3905,-13.856554,-9.838478,6.845856
3906,14.131442,10.129522,-5.778144
3907,-1.740554,13.8375,-11.884144
3908,4.021446,13.979498,-11.144144
3909,5.325448,-2.406476,-17.368143
3910,3.65865,-12.955678,12.433854
3911,9.623448,2.463522,-15.404144
3912,16.267427,-3.740478,7.573856
3913,4.767446,16.601507,6.137858
3914,8.585854,4.257522,15.627854
3915,1.37704,-2.73207,18.079849
3916,-13.302556,-12.098478,3.595856
3917,11.785432,1.775522,13.93785
3918,-9.562152,-7.158478,13.915848
3919,-2.432148,5.393928,17.359848
3920,-14.748554,-6.920478,-8.428144
3921,9.561448,13.983496,7.043858
3922,-18.274555,0.625522,-1.502144
3923,18.00342,3.403522,0.963856
3924,4.975446,17.369513,3.191856
3925,16.357424,6.333522,-5.386144
3926,11.391448,6.771522,-12.696144
3927,-4.828554,14.779516,-9.750144
3928,-17.044554,3.605522,-5.772144
3929,-10.256554,-2.651276,14.987838
3930,8.679448,-15.646478,4.095856
3931,16.757418,-7.476478,-0.476142
3932,11.673446,14.023504,2.003856
3933,-12.618556,6.631524,11.569856
3934,1.753446,15.127508,10.257856
3935,-13.702554,-11.036478,5.251856
3936,-18.018555,-2.652478,-2.342144
3937,6.201446,-16.334478,-5.660144
3938,3.827446,-15.094478,-9.738144
3939,-16.460554,-6.898478,-4.344144
3940,10.675448,14.40351,-3.998144
3941,-3.456554,16.87351,6.417856
3942,-0.607352,-12.824478,13.155838
3943,12.683444,11.523524,6.657856
3944,12.903444,-0.780478,-13.072144
3945,-14.392556,-9.450478,-6.448144
3946,-7.201754,3.948318,16.451828
3947,-18.144554,2.623522,-1.444144
3948,-11.682554,8.733522,11.199858
3949,-18.154554,-0.954478,2.801856
3950,13.241426,-7.306478,-10.476144
3951,-12.614554,12.579524,4.595856
3952,17.023439,6.955522,0.567856
3953,12.007418,11.065524,8.481858
3954,-3.368554,-17.462477,4.727856
3955,-7.776554,12.725522,10.781856
3956,7.421446,5.009524,-16.080145
3957,-12.068554,12.309522,-6.448144
3958,-16.786554,5.717522,-4.936144
3959,12.919436,11.047524,-7.066144
3960,11.33665,8.704726,11.60345
3961,7.653852,-0.82607,16.723831
3962,5.039446,-15.418478,8.707858
3963,-13.698554,-7.048478,10.081858
3964,-2.752148,2.959116,17.963852
3965,2.951446,17.207495,-5.862144
3966,-5.234554,-13.984478,-10.780144
3967,0.983852,7.811118,16.649857
3968,-15.992554,5.941522,6.939858
3969,-15.926554,-6.050478,6.999856
3970,8.531446,-15.16648,6.037858
3971,8.155448,-14.328478,8.213858
3972,-18.378553,0.327522,1.227856
3973,14.479434,11.157522,2.297858
3974,-2.08896,-2.913678,18.071854
3975,-15.928554,7.401522,5.567856
3976,-14.142556,-0.664478,11.793838
3977,-4.476554,13.071508,-12.192144
3978,-4.800554,12.739522,12.42183
3979,-14.236556,10.193524,-5.760144
3980,-13.102554,-8.954478,-9.376144
3981,-10.924154,-5.700478,13.709854
3982,17.579439,3.589524,-4.240144
3983,-12.152554,-10.040478,9.561858
3984,-6.865354,-9.260478,14.39183
3985,11.291446,13.673498,5.055856
3986,16.649446,-0.218478,7.923856
3987,9.659446,14.81751,5.219856
3988,13.989442,-11.744478,-2.556144
3989,14.297426,9.541522,6.689858
3990,11.639446,-11.374478,8.681856
3991,-18.028555,-3.068478,2.411856
3992,11.555446,-9.066478,-11.160144
3993,-14.274556,-5.182478,10.471858
3994,-10.028554,9.567522,12.175858
3995,-2.182554,-4.878478,-17.662144
3996,1.948244,-10.510478,15.041854
3997,13.33542,9.563522,8.439858
3998,0.963446,-17.758476,4.923856
3999,18.30942,1.283522,-1.912144
4000,-4.232554,-17.832478,-2.168144
4001,12.825442,8.445522,10.243856
4002,4.555446,-0.626478,-17.878145
4003,0.179448,13.659522,-12.416144
4004,-10.798554,-0.364478,-14.968144
4005,-10.564554,-11.946478,-9.300144
4006,6.433446,14.433508,-9.552146
4007,-0.042552,7.869522,-16.704144
4008,8.721446,6.571522,-14.892146
4009,3.767446,10.23832,14.903854
4010,-8.376554,14.135504,-8.436144
4011,15.57944,-6.702478,-7.322144
4012,15.265444,3.505522,-9.806144
4013,1.903446,-15.252478,-10.268144
4014,18.187441,1.881524,2.721858
4015,-13.208556,-12.828478,1.649856
4016,-7.518554,15.98551,5.449856
4017,3.547448,11.85832,13.735856
4018,5.597446,4.971524,-16.908144
4019,-8.748554,16.023504,2.961856
4020,7.353446,-16.964479,-0.500142
4021,-13.228554,7.943524,10.203858
